transaction_id,user_id,transaction_amount,transaction_type,merchant_category,transaction_date
TXN0014645,USR01383,248353.44,Withdrawal,Finance,2024-08-03
TXN0014646,USR00676,776594.73,Withdrawal,Food,2024-04-22
TXN0014647,USR02031,480174.9,Airtime,Finance,2024-02-02
TXN0014648,USR00973,641708.89,Airtime,Entertainment,2024-10-29
TXN0014649,USR00356,394832.34,POS,Entertainment,2024-05-13
TXN0014650,USR02549,475192.52,Bills,Education,2024-06-24
TXN0014651,USR01548,47305.21,Withdrawal,Finance,2024-10-07
TXN0014652,USR01596,594650.6,Deposit,Education,2024-01-28
TXN0014653,USR01593,483834.29,POS,Transport,2024-01-14
TXN0014654,USR02189,226294.06,Withdrawal,Utilities,2024-03-30
TXN0014655,USR00295,663104.66,POS,Real Estate,2024-01-24
TXN0014656,USR02846,832941.91,Bills,Real Estate,2024-10-01
TXN0014657,USR01714,415361.92,Transfer,Transport,2024-07-08
TXN0014658,USR00790,180917.06,Deposit,Education,2024-12-25
TXN0014659,USR01523,777129.95,POS,Education,2024-06-22
TXN0014660,USR01655,286217.43,Airtime,Food,2024-10-29
TXN0014661,USR01144,117212.82,Deposit,Finance,2024-06-25
TXN0014662,USR02672,915512.14,Airtime,Transport,2024-08-20
TXN0014663,USR00441,877243.11,Withdrawal,Telecom,2024-07-24
TXN0014664,USR02611,278178.37,Deposit,Finance,2024-04-04
TXN0014665,USR00371,746735.87,POS,Health,2024-06-04
TXN0014666,USR02480,275582.25,Withdrawal,Entertainment,2024-08-24
TXN0014667,USR01578,230442.95,Transfer,Utilities,2024-10-08
TXN0014668,USR00460,802822.92,Withdrawal,Food,2024-04-13
TXN0014669,USR02237,840520.55,Transfer,Utilities,2024-02-03
TXN0014670,USR01735,31993.02,Transfer,Education,2024-07-09
TXN0014671,USR01038,426284.08,Deposit,Utilities,2024-10-26
TXN0014672,USR02151,37396.64,Withdrawal,Food,2024-12-27
TXN0014673,USR00542,590676.24,Deposit,Food,2024-12-07
TXN0014674,USR00841,532372.4,Transfer,Real Estate,2024-09-10
TXN0014675,USR02341,446391.04,Airtime,Food,2024-02-12
TXN0014676,USR02770,727296.49,Withdrawal,Education,2024-04-13
TXN0014677,USR00256,789085.86,Deposit,Education,2024-12-30
TXN0014678,USR00664,853985.84,POS,Health,2024-06-26
TXN0014679,USR01526,33119.56,Deposit,Telecom,2024-08-30
TXN0014680,USR00374,919412.9,Withdrawal,Retail,2024-04-17
TXN0014681,USR01565,989013.5,Airtime,Utilities,2024-11-18
TXN0014682,USR02793,427690.83,Bills,Real Estate,2024-08-30
TXN0014683,USR02439,267656.49,Deposit,Health,2024-04-12
TXN0014684,USR01341,251673.66,Transfer,Telecom,2024-08-12
TXN0014685,USR02286,356778.25,Bills,Entertainment,2024-12-11
TXN0014686,USR01700,334477.43,Airtime,Transport,2024-05-08
TXN0014687,USR00402,455524.82,Bills,Telecom,2024-02-05
TXN0014688,USR01054,647182.8,Airtime,Entertainment,2024-09-22
TXN0014689,USR02041,406459.04,Transfer,Food,2024-02-08
TXN0014690,USR02048,769625.29,Airtime,Telecom,2024-08-29
TXN0014691,USR01471,572466.65,Bills,Utilities,2024-03-09
TXN0014692,USR00360,172232.92,Bills,Food,2024-08-28
TXN0014693,USR02531,211287.35,Bills,Retail,2024-09-23
TXN0014694,USR00658,893137.24,Airtime,Telecom,2024-07-05
TXN0014695,USR00572,67132.4,Deposit,Finance,2024-07-20
TXN0014696,USR01570,275174.68,Bills,Entertainment,2024-05-24
TXN0014697,USR01021,472454.17,Bills,Food,2024-04-20
TXN0014698,USR02235,147286.07,Withdrawal,Food,2024-09-16
TXN0014699,USR01769,553216.69,POS,Transport,2024-06-23
TXN0014700,USR00631,700716.56,Withdrawal,Health,2024-07-27
TXN0014701,USR01290,153532.42,Withdrawal,Utilities,2024-11-26
TXN0014702,USR02328,745173.24,Deposit,Retail,2024-05-05
TXN0014703,USR02076,63889.38,Transfer,Education,2024-09-29
TXN0014704,USR02594,685638.9,Withdrawal,Utilities,2024-10-28
TXN0014705,USR00663,383338.99,POS,Transport,2024-11-17
TXN0014706,USR02222,262274.11,POS,Transport,2024-03-07
TXN0014707,USR00459,147907.8,POS,Real Estate,2024-10-28
TXN0014708,USR01473,224762.44,Deposit,Transport,2024-04-26
TXN0014709,USR00704,266514.55,POS,Real Estate,2024-02-12
TXN0014710,USR01730,218058.86,Withdrawal,Education,2024-07-08
TXN0014711,USR00223,154336.44,Withdrawal,Retail,2024-12-16
TXN0014712,USR00479,627132.03,Airtime,Food,2024-05-16
TXN0014713,USR00085,980622.12,Airtime,Utilities,2024-05-26
TXN0014714,USR00788,608029.06,Transfer,Real Estate,2024-11-05
TXN0014715,USR02526,693901.97,Withdrawal,Food,2024-07-23
TXN0014716,USR02066,822210.8,Airtime,Retail,2024-10-20
TXN0014717,USR01467,619324.89,Withdrawal,Education,2024-05-26
TXN0014718,USR02347,482945.26,Airtime,Retail,2024-07-21
TXN0014719,USR00275,573055.19,Withdrawal,Health,2024-02-26
TXN0014720,USR00056,59944.56,Airtime,Real Estate,2024-01-16
TXN0014721,USR00546,538434.87,Deposit,Real Estate,2024-02-26
TXN0014722,USR01081,783078.41,POS,Health,2024-10-24
TXN0014723,USR01101,366472.72,POS,Retail,2024-09-06
TXN0014724,USR02018,125606.78,Transfer,Utilities,2024-12-11
TXN0014725,USR02509,495062.51,Deposit,Finance,2024-07-24
TXN0014726,USR02045,43984.45,POS,Retail,2024-06-23
TXN0014727,USR00451,764854.61,Transfer,Health,2024-07-26
TXN0014728,USR02340,918657.63,POS,Real Estate,2024-07-13
TXN0014729,USR02502,112571.89,Withdrawal,Real Estate,2024-02-11
TXN0014730,USR02570,196408.7,Withdrawal,Health,2024-10-05
TXN0014731,USR00632,567499.83,POS,Transport,2024-04-07
TXN0014732,USR00780,300246.44,Transfer,Utilities,2024-09-03
TXN0014733,USR01864,983822.63,Bills,Utilities,2024-01-01
TXN0014734,USR00933,190136.92,POS,Transport,2024-05-15
TXN0014735,USR00503,923389.2,Deposit,Transport,2024-01-08
TXN0014736,USR02781,773609.69,Withdrawal,Retail,2024-06-11
TXN0014737,USR00430,962847.43,Withdrawal,Transport,2024-01-29
TXN0014738,USR01787,259686.74,Withdrawal,Utilities,2024-06-26
TXN0014739,USR02658,3249.08,Withdrawal,Food,2024-02-27
TXN0014740,USR01315,607689.39,Transfer,Telecom,2024-07-02
TXN0014741,USR02682,710866.67,Deposit,Entertainment,2024-06-17
TXN0014742,USR02779,167046.38,Withdrawal,Real Estate,2024-01-04
TXN0014743,USR00463,591124.9,Bills,Health,2024-12-04
TXN0014744,USR02712,517964.39,Withdrawal,Real Estate,2024-03-22
TXN0014745,USR00713,687876.06,Withdrawal,Telecom,2024-04-05
TXN0014746,USR00180,645713.25,Deposit,Education,2024-02-20
TXN0014747,USR01818,946395.71,Bills,Real Estate,2024-08-06
TXN0014748,USR01288,968191.95,Withdrawal,Real Estate,2024-08-01
TXN0014749,USR02747,626703.93,POS,Education,2024-11-19
TXN0014750,USR02295,902075.41,Withdrawal,Food,2024-09-24
TXN0014751,USR01613,556557.62,POS,Health,2024-09-22
TXN0014752,USR00460,886550.09,Withdrawal,Entertainment,2024-03-17
TXN0014753,USR02062,908187.99,Deposit,Retail,2024-12-06
TXN0014754,USR02210,922598.28,Transfer,Education,2024-05-07
TXN0014755,USR02423,637088.81,Transfer,Finance,2024-07-05
TXN0014756,USR00738,591224.82,Deposit,Education,2024-11-26
TXN0014757,USR02161,92153.45,POS,Food,2024-09-25
TXN0014758,USR02859,531774.28,Transfer,Retail,2024-04-16
TXN0014759,USR02955,711739.74,Airtime,Education,2024-01-26
TXN0014760,USR00148,45806.74,POS,Finance,2024-06-20
TXN0014761,USR02033,653202.34,Bills,Retail,2024-06-21
TXN0014762,USR00543,705862.82,Airtime,Education,2024-05-12
TXN0014763,USR00095,306913.71,Transfer,Finance,2024-02-13
TXN0014764,USR02914,242198.38,Airtime,Food,2024-07-30
TXN0014765,USR00020,863710.22,Airtime,Food,2024-02-26
TXN0014766,USR02385,710844.72,Deposit,Real Estate,2024-09-01
TXN0014767,USR01048,945426.61,Deposit,Real Estate,2024-01-30
TXN0014768,USR01037,152649.34,Deposit,Real Estate,2024-12-27
TXN0014769,USR01896,388222.81,Withdrawal,Utilities,2024-12-09
TXN0014770,USR02070,361556.01,Bills,Real Estate,2024-01-06
TXN0014771,USR01429,469797.12,Transfer,Transport,2024-09-08
TXN0014772,USR02764,664397.27,POS,Transport,2024-10-30
TXN0014773,USR00682,472440.69,Withdrawal,Retail,2024-10-16
TXN0014774,USR00746,62466.71,Deposit,Food,2024-06-02
TXN0014775,USR00496,31579.18,Bills,Finance,2024-09-16
TXN0014776,USR01318,956303.93,Bills,Telecom,2024-05-06
TXN0014777,USR01742,878445.21,Deposit,Entertainment,2024-11-28
TXN0014778,USR00991,588601.77,Deposit,Health,2024-09-04
TXN0014779,USR02572,334897.09,Transfer,Retail,2024-01-14
TXN0014780,USR01818,821781.37,Deposit,Food,2024-04-28
TXN0014781,USR01686,913078.88,Airtime,Entertainment,2024-06-12
TXN0014782,USR00279,185612.58,Deposit,Finance,2024-04-18
TXN0014783,USR01608,349019.77,Bills,Entertainment,2024-05-24
TXN0014784,USR00702,195500.6,Transfer,Entertainment,2024-02-20
TXN0014785,USR00434,974671.56,Deposit,Real Estate,2024-04-14
TXN0014786,USR00132,173816.81,POS,Retail,2024-01-21
TXN0014787,USR00473,496403.89,Withdrawal,Retail,2024-08-29
TXN0014788,USR01599,253581.28,Transfer,Education,2024-08-07
TXN0014789,USR00458,537737.4,Deposit,Real Estate,2024-12-02
TXN0014790,USR01446,904472.6,Deposit,Health,2024-03-12
TXN0014791,USR01024,173112.56,Deposit,Food,2024-07-05
TXN0014792,USR02582,238075.71,Transfer,Food,2024-09-09
TXN0014793,USR00002,189929.32,Withdrawal,Utilities,2024-10-17
TXN0014794,USR02799,754376.18,Transfer,Retail,2024-06-22
TXN0014795,USR01544,740057.05,Deposit,Food,2024-09-21
TXN0014796,USR02498,434129.7,Bills,Food,2024-02-29
TXN0014797,USR02142,445197.34,Transfer,Education,2024-03-13
TXN0014798,USR01279,324776.39,Bills,Education,2024-04-05
TXN0014799,USR00420,992818.79,POS,Food,2024-06-26
TXN0014800,USR00333,954427.92,Bills,Entertainment,2024-03-08
TXN0014801,USR00546,88012.98,Transfer,Retail,2024-12-01
TXN0014802,USR01253,845250.78,Transfer,Health,2024-09-13
TXN0014803,USR01238,352364.36,Airtime,Real Estate,2024-11-29
TXN0014804,USR02004,592260.14,Deposit,Education,2024-09-30
TXN0014805,USR01039,155193.36,Withdrawal,Real Estate,2024-06-09
TXN0014806,USR02661,685011.33,POS,Food,2024-04-10
TXN0014807,USR02365,368960.98,Deposit,Retail,2024-11-03
TXN0014808,USR00060,940506.74,Bills,Education,2024-04-05
TXN0014809,USR02176,262203.93,Bills,Education,2024-09-08
TXN0014810,USR02576,179152.58,POS,Finance,2024-09-25
TXN0014811,USR02689,940641.96,Airtime,Finance,2024-03-16
TXN0014812,USR02462,4165.9,Transfer,Utilities,2024-10-15
TXN0014813,USR02293,24293.6,Transfer,Real Estate,2024-04-01
TXN0014814,USR02036,455805.3,Deposit,Education,2024-07-05
TXN0014815,USR01882,329860.97,Deposit,Transport,2024-01-24
TXN0014816,USR00133,992617.26,POS,Finance,2024-09-19
TXN0014817,USR01929,411926.25,Transfer,Entertainment,2024-07-02
TXN0014818,USR01207,951696.45,Airtime,Entertainment,2024-07-09
TXN0014819,USR00571,339628.42,POS,Health,2024-07-23
TXN0014820,USR02970,747873.87,Bills,Entertainment,2024-05-04
TXN0014821,USR01044,7136.08,Withdrawal,Real Estate,2024-05-18
TXN0014822,USR02704,67429.56,Withdrawal,Transport,2024-02-12
TXN0014823,USR02356,530364.45,Deposit,Education,2024-02-01
TXN0014824,USR02127,662545.23,POS,Entertainment,2024-02-03
TXN0014825,USR01491,548109.89,POS,Utilities,2024-04-12
TXN0014826,USR02981,547151.34,Transfer,Retail,2024-09-23
TXN0014827,USR02507,728810.05,Transfer,Entertainment,2024-06-15
TXN0014828,USR00451,187026.23,Bills,Real Estate,2024-04-21
TXN0014829,USR00118,825981.55,Bills,Telecom,2024-04-10
TXN0014830,USR01426,958145.86,Deposit,Retail,2024-03-07
TXN0014831,USR02427,902213.68,Bills,Real Estate,2024-09-03
TXN0014832,USR00967,131545.62,Deposit,Retail,2024-06-11
TXN0014833,USR01685,502339.17,Transfer,Retail,2024-05-02
TXN0014834,USR02252,374923.69,Airtime,Food,2024-01-17
TXN0014835,USR02320,200800.93,Deposit,Entertainment,2024-06-14
TXN0014836,USR01702,483104.87,POS,Utilities,2024-12-08
TXN0014837,USR00890,308614.01,POS,Transport,2024-12-05
TXN0014838,USR02890,806303.92,Transfer,Transport,2024-04-02
TXN0014839,USR01854,955399.79,POS,Education,2024-05-28
TXN0014840,USR02689,500003.31,Deposit,Transport,2024-03-04
TXN0014841,USR01508,812953.83,POS,Retail,2024-03-05
TXN0014842,USR01983,78375.46,Airtime,Utilities,2024-05-31
TXN0014843,USR01866,494819.54,POS,Education,2024-12-18
TXN0014844,USR01891,314703.18,Withdrawal,Education,2024-07-13
TXN0014845,USR00722,227182.82,Transfer,Retail,2024-06-07
TXN0014846,USR00462,672980.69,Transfer,Utilities,2024-02-20
TXN0014847,USR02290,743519.3,Transfer,Education,2024-01-30
TXN0014848,USR01557,450499.62,Transfer,Transport,2024-11-27
TXN0014849,USR00508,793515.45,POS,Education,2024-07-23
TXN0014850,USR02010,247949.96,Airtime,Real Estate,2024-04-02
TXN0014851,USR01784,801962.98,Withdrawal,Real Estate,2024-08-05
TXN0014852,USR02258,723369.52,POS,Telecom,2024-03-03
TXN0014853,USR01364,731182.01,Airtime,Education,2024-08-22
TXN0014854,USR00381,132055.56,Withdrawal,Health,2024-05-04
TXN0014855,USR00598,154174.32,Airtime,Retail,2024-01-01
TXN0014856,USR00904,248182.13,Bills,Real Estate,2024-05-17
TXN0014857,USR00301,71732.36,Transfer,Food,2024-10-08
TXN0014858,USR00248,50278.54,Airtime,Entertainment,2024-11-18
TXN0014859,USR02800,70496.97,Deposit,Telecom,2024-10-11
TXN0014860,USR02335,416899.13,POS,Real Estate,2024-05-26
TXN0014861,USR01009,328304.04,Deposit,Finance,2024-11-20
TXN0014862,USR01448,336128.94,Bills,Food,2024-07-21
TXN0014863,USR00038,683764.95,Withdrawal,Entertainment,2024-09-28
TXN0014864,USR01088,295567.7,Withdrawal,Finance,2024-06-22
TXN0014865,USR02100,483682.09,Airtime,Food,2024-10-04
TXN0014866,USR00106,393405.93,Withdrawal,Retail,2024-01-18
TXN0014867,USR02394,974611.75,Withdrawal,Utilities,2024-01-25
TXN0014868,USR02851,176169.26,POS,Finance,2024-06-15
TXN0014869,USR02900,892696.51,Withdrawal,Telecom,2024-12-26
TXN0014870,USR01093,916424.08,Airtime,Utilities,2024-03-20
TXN0014871,USR00518,860010.92,Bills,Transport,2024-09-26
TXN0014872,USR02098,793061.77,Transfer,Utilities,2024-01-10
TXN0014873,USR01626,599659.61,Withdrawal,Transport,2024-04-28
TXN0014874,USR01146,591601.82,Withdrawal,Transport,2024-07-06
TXN0014875,USR01996,913269.51,Airtime,Entertainment,2024-04-24
TXN0014876,USR00073,444139.61,POS,Transport,2024-08-18
TXN0014877,USR01563,636732.78,Transfer,Real Estate,2024-07-04
TXN0014878,USR00961,57273.73,Deposit,Utilities,2024-10-03
TXN0014879,USR02479,548243.18,POS,Health,2024-06-24
TXN0014880,USR02007,343019.88,POS,Food,2024-04-01
TXN0014881,USR01144,501700.53,Withdrawal,Real Estate,2024-09-12
TXN0014882,USR01230,137683.07,Bills,Entertainment,2024-10-08
TXN0014883,USR00631,171823.06,Transfer,Telecom,2024-08-15
TXN0014884,USR02454,712623.3,POS,Real Estate,2024-12-16
TXN0014885,USR00154,6097.28,POS,Health,2024-10-02
TXN0014886,USR02171,92189.09,Bills,Education,2024-09-25
TXN0014887,USR01884,164684.25,Withdrawal,Transport,2024-12-29
TXN0014888,USR01467,967346.97,Withdrawal,Retail,2024-03-14
TXN0014889,USR02511,191648.24,Deposit,Finance,2024-06-07
TXN0014890,USR02710,612795.67,POS,Transport,2024-01-30
TXN0014891,USR00391,632137.64,Deposit,Retail,2024-04-15
TXN0014892,USR00378,805427.85,Transfer,Telecom,2024-03-18
TXN0014893,USR00958,812045.24,Deposit,Education,2024-01-17
TXN0014894,USR00583,362174.47,Transfer,Finance,2024-01-21
TXN0014895,USR01116,138147.92,Airtime,Utilities,2024-09-10
TXN0014896,USR02200,855714.39,Withdrawal,Telecom,2024-05-09
TXN0014897,USR01824,450278.09,Airtime,Telecom,2024-02-15
TXN0014898,USR02687,482589.52,Deposit,Food,2024-06-02
TXN0014899,USR02346,258545.61,Transfer,Retail,2024-12-01
TXN0014900,USR01827,561078.77,Bills,Retail,2024-03-26
TXN0014901,USR02874,698802.91,Airtime,Education,2024-09-30
TXN0014902,USR01044,772360.02,Withdrawal,Entertainment,2024-01-05
TXN0014903,USR02311,199172.15,POS,Education,2024-11-06
TXN0014904,USR01537,917716.23,Transfer,Real Estate,2024-03-18
TXN0014905,USR01984,906324.91,Deposit,Retail,2024-08-09
TXN0014906,USR02879,901908.05,POS,Entertainment,2024-09-27
TXN0014907,USR01207,85934.65,Deposit,Health,2024-03-01
TXN0014908,USR01062,442747.54,Withdrawal,Utilities,2024-10-30
TXN0014909,USR02952,93078.2,Transfer,Health,2024-11-08
TXN0014910,USR01796,179074.46,POS,Transport,2024-01-01
TXN0014911,USR00207,590170.84,Transfer,Entertainment,2024-01-08
TXN0014912,USR00607,294972.24,Airtime,Retail,2024-01-06
TXN0014913,USR00861,256403.62,Deposit,Health,2024-04-12
TXN0014914,USR02008,290100.65,POS,Finance,2024-09-04
TXN0014915,USR02474,146024.64,Withdrawal,Finance,2024-06-02
TXN0014916,USR00248,344250.22,POS,Telecom,2024-05-25
TXN0014917,USR00258,979391.71,Bills,Utilities,2024-02-28
TXN0014918,USR00652,71797.54,Deposit,Telecom,2024-03-24
TXN0014919,USR02583,973020.29,Transfer,Finance,2024-01-20
TXN0014920,USR02864,209843.51,Transfer,Real Estate,2024-06-05
TXN0014921,USR02100,522481.7,Airtime,Utilities,2024-04-11
TXN0014922,USR02301,341307.3,Withdrawal,Transport,2024-09-23
TXN0014923,USR02793,731251.62,Airtime,Entertainment,2024-09-23
TXN0014924,USR01039,809395.47,POS,Food,2024-03-12
TXN0014925,USR00168,999794.58,Airtime,Retail,2024-08-13
TXN0014926,USR01358,58106.46,Airtime,Education,2024-08-17
TXN0014927,USR01749,239430.61,Deposit,Real Estate,2024-12-24
TXN0014928,USR00070,592584.43,Withdrawal,Real Estate,2024-08-19
TXN0014929,USR00543,965834.81,Transfer,Education,2024-12-04
TXN0014930,USR02979,364532.54,Airtime,Entertainment,2024-10-20
TXN0014931,USR00429,281868.61,Bills,Entertainment,2024-12-26
TXN0014932,USR00694,788503.43,Bills,Transport,2024-10-19
TXN0014933,USR02217,9676.85,Deposit,Retail,2024-08-01
TXN0014934,USR00909,314411.82,Deposit,Finance,2024-10-29
TXN0014935,USR01296,755126.71,Airtime,Utilities,2024-09-08
TXN0014936,USR00339,833925.25,Airtime,Entertainment,2024-06-29
TXN0014937,USR02187,713171.84,Bills,Education,2024-05-07
TXN0014938,USR00812,685000.78,Airtime,Retail,2024-08-04
TXN0014939,USR02475,791589.82,Airtime,Real Estate,2024-07-10
TXN0014940,USR02578,685635.32,POS,Health,2024-12-27
TXN0014941,USR02688,600637.97,Bills,Telecom,2024-04-10
TXN0014942,USR00119,97633.83,Withdrawal,Education,2024-06-14
TXN0014943,USR01032,636686.65,Bills,Utilities,2024-02-16
TXN0014944,USR00808,52537.05,Withdrawal,Finance,2024-04-06
TXN0014945,USR01533,324648.79,Transfer,Food,2024-08-04
TXN0014946,USR02162,69411.39,Bills,Telecom,2024-03-08
TXN0014947,USR02880,494885.24,Withdrawal,Telecom,2024-07-26
TXN0014948,USR00725,447803.63,Bills,Transport,2024-01-07
TXN0014949,USR00008,912703.1,Deposit,Finance,2024-03-04
TXN0014950,USR00716,62540.44,Bills,Education,2024-04-12
TXN0014951,USR02942,864620.93,POS,Education,2024-07-17
TXN0014952,USR00232,672719.03,POS,Transport,2024-03-17
TXN0014953,USR01171,231651.21,Deposit,Finance,2024-11-18
TXN0014954,USR01175,107748.51,Withdrawal,Entertainment,2024-02-03
TXN0014955,USR02332,403982.79,Withdrawal,Real Estate,2024-08-14
TXN0014956,USR00849,302989.67,Airtime,Retail,2024-07-29
TXN0014957,USR02764,275942.81,Bills,Finance,2024-06-09
TXN0014958,USR02530,20927.46,Airtime,Health,2024-01-12
TXN0014959,USR01259,283890.57,Deposit,Retail,2024-04-02
TXN0014960,USR00604,731514.61,Bills,Telecom,2024-02-23
TXN0014961,USR00771,785279.01,POS,Transport,2024-10-01
TXN0014962,USR00020,238442.27,Airtime,Telecom,2024-11-20
TXN0014963,USR00825,153401.5,Deposit,Education,2024-12-14
TXN0014964,USR01044,528991.07,POS,Real Estate,2024-08-20
TXN0014965,USR00328,377422.16,Bills,Real Estate,2024-09-07
TXN0014966,USR02258,397578.33,Withdrawal,Health,2024-10-09
TXN0014967,USR02787,954123.16,Deposit,Health,2024-11-25
TXN0014968,USR00639,506508.33,Withdrawal,Utilities,2024-04-10
TXN0014969,USR02706,858197.82,Transfer,Food,2024-09-08
TXN0014970,USR01263,957287.54,POS,Real Estate,2024-02-18
TXN0014971,USR02710,366584.85,POS,Education,2024-03-24
TXN0014972,USR00040,302578.79,Transfer,Health,2024-08-05
TXN0014973,USR02432,57649.7,Deposit,Telecom,2024-10-27
TXN0014974,USR00756,24032.0,Withdrawal,Health,2024-04-22
TXN0014975,USR00806,900185.02,Airtime,Telecom,2024-09-17
TXN0014976,USR01798,964639.07,Deposit,Retail,2024-11-28
TXN0014977,USR00253,479993.6,Airtime,Retail,2024-12-19
TXN0014978,USR00347,767512.55,Deposit,Transport,2024-07-29
TXN0014979,USR02028,279955.85,Deposit,Entertainment,2024-03-03
TXN0014980,USR02099,181668.32,Bills,Transport,2024-06-26
TXN0014981,USR00760,195378.47,Airtime,Food,2024-08-06
TXN0014982,USR02743,978009.34,Bills,Telecom,2024-09-03
TXN0014983,USR02265,460861.23,Transfer,Utilities,2024-06-19
TXN0014984,USR02424,643372.79,Bills,Retail,2024-10-15
TXN0014985,USR02282,267223.41,Withdrawal,Health,2024-07-12
TXN0014986,USR00967,367479.2,Airtime,Finance,2024-01-27
TXN0014987,USR02446,414653.37,Transfer,Retail,2024-07-16
TXN0014988,USR00434,386355.09,Withdrawal,Retail,2024-12-22
TXN0014989,USR00565,892940.96,Airtime,Food,2024-08-27
TXN0014990,USR00422,673163.2,Deposit,Real Estate,2024-08-20
